Sample,File,Log Likelihood,# of Tokens,Perplexity
439,chunk_43463.txt,2.797258138656616,403,16.399620056152344
440,chunk_62707.txt,2.4990382194519043,784,12.170783042907715
441,chunk_35636.txt,2.929778575897217,446,18.72348403930664
442,chunk_38791.txt,2.4223618507385254,750,11.272452354431152
443,chunk_5055.txt,2.544241189956665,839,12.733562469482422
444,chunk_10001.txt,2.8834357261657715,652,17.87558364868164
445,chunk_62486.txt,2.8935234546661377,809,18.056819915771484
446,chunk_45884.txt,2.4540855884552,742,11.635788917541504
447,chunk_34104.txt,2.6742420196533203,4000,14.501354217529297
448,chunk_2151.txt,2.3447699546813965,455,10.430872917175293
449,chunk_17870.txt,3.127861499786377,831,22.825117111206055
450,chunk_15606.txt,2.535797119140625,683,12.626492500305176
